product_id,product_title,match_ingredient,score,reasons
6829,Приправа,Приправа,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6829,Приправа,Крапива,0.4627,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.5333}"
6829,Приправа,Профитроли,0.3745,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.4444}"
6830,Приправа универсальная,Приправа,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6830,Приправа универсальная,Крапива,0.18,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3448}"
6830,Приправа универсальная,Буженина,0.1771,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1732, 'fuzzy': 0.3333}"
6831,Приправа универсальная,Приправа,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6831,Приправа универсальная,Крапива,0.18,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3448}"
6831,Приправа универсальная,Буженина,0.1771,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1732, 'fuzzy': 0.3333}"
6832,Приправа универсальная,Приправа,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6832,Приправа универсальная,Крапива,0.18,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3448}"
6832,Приправа универсальная,Буженина,0.1771,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1732, 'fuzzy': 0.3333}"
6833,Приправа уцхо сунели,Сунели,4.3573,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.9108, 'fuzzy': 1.0}"
6833,Приправа уцхо сунели,Уцхо-сунели,3.6378,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.9107, 'fuzzy': 0.3871}"
6833,Приправа уцхо сунели,Приправа,3.5622,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.4139, 'fuzzy': 1.0}"
6834,Приправа,Приправа,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6834,Приправа,Крапива,0.4627,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.5333}"
6834,Приправа,Профитроли,0.3745,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.4444}"
6835,Приправа универсальная,Приправа,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6835,Приправа универсальная,Крапива,0.18,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3448}"
6835,Приправа универсальная,Буженина,0.1771,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1732, 'fuzzy': 0.3333}"
6836,Приправа универсальная,Приправа,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6836,Приправа универсальная,Крапива,0.18,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3448}"
6836,Приправа универсальная,Буженина,0.1771,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1732, 'fuzzy': 0.3333}"
6837,Приправа волшебное дерево,Приправа,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6837,Приправа волшебное дерево,Крапива,0.1315,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3125}"
6837,Приправа волшебное дерево,Профитроли,0.0507,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.2286}"
6838,Приправа волшебное дерево,Приправа,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6838,Приправа волшебное дерево,Крапива,0.1315,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3125}"
6838,Приправа волшебное дерево,Профитроли,0.0507,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.2286}"
6839,Приправа волшебное дерево копченый,Приправа,4.4195,"{'coverage_ing': 1.0, 'title_overlap': 0.25, 'vec_sim': 0.981, 'fuzzy': 1.0}"
6839,Приправа волшебное дерево копченый,Сыр копченый,2.2037,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.1773, 'fuzzy': 0.8}"
6839,Приправа волшебное дерево копченый,Сыр сливочный,0.2639,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1809, 'fuzzy': 0.383}"
6840,Приправа волшебное дерево,Приправа,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6840,Приправа волшебное дерево,Крапива,0.1315,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3125}"
6840,Приправа волшебное дерево,Профитроли,0.0507,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.2286}"
6841,Приправа волшебное дерево,Приправа,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6841,Приправа волшебное дерево,Крапива,0.1315,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3125}"
6841,Приправа волшебное дерево,Профитроли,0.0507,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.2286}"
6842,Приправа волшебное дерево,Приправа,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6842,Приправа волшебное дерево,Крапива,0.1315,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1642, 'fuzzy': 0.3125}"
6842,Приправа волшебное дерево,Профитроли,0.0507,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.2286}"
6843,Продукт кисломолочный,Напиток кисломолочный,3.5972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9893, 'fuzzy': 0.8095}"
6843,Продукт кисломолочный,Напиток молочный,2.2936,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.8254, 'fuzzy': 0.6486}"
6843,Продукт кисломолочный,Напиток овсяный,2.0818,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9886, 'fuzzy': 0.3333}"
6844,Продукт кисломолочный,Напиток кисломолочный,3.5972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9893, 'fuzzy': 0.8095}"
6844,Продукт кисломолочный,Напиток молочный,2.2936,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.8254, 'fuzzy': 0.6486}"
6844,Продукт кисломолочный,Напиток овсяный,2.0818,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9886, 'fuzzy': 0.3333}"
6845,Продукт кисломолочный,Напиток кисломолочный,3.5972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9893, 'fuzzy': 0.8095}"
6845,Продукт кисломолочный,Напиток молочный,2.2936,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.8254, 'fuzzy': 0.6486}"
6845,Продукт кисломолочный,Напиток овсяный,2.0818,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9886, 'fuzzy': 0.3333}"
6846,Продукт кисломолочный,Напиток кисломолочный,3.5972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9893, 'fuzzy': 0.8095}"
6846,Продукт кисломолочный,Напиток молочный,2.2936,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.8254, 'fuzzy': 0.6486}"
6846,Продукт кисломолочный,Напиток овсяный,2.0818,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9886, 'fuzzy': 0.3333}"
6847,Продукт кисломолочный наринэ,Напиток кисломолочный,3.4962,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9893, 'fuzzy': 0.7755}"
6847,Продукт кисломолочный наринэ,Напиток молочный,2.2751,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.8254, 'fuzzy': 0.6364}"
6847,Продукт кисломолочный наринэ,Напиток овсяный,2.0004,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9886, 'fuzzy': 0.2791}"
6848,Продукт кокосовый,Сироп кокосовый,3.0286,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.6897, 'fuzzy': 0.75}"
6848,Продукт кокосовый,Сироп кленовый,1.7886,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.634, 'fuzzy': 0.5161}"
6848,Продукт кокосовый,Сироп клюквенный,1.7421,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.6343, 'fuzzy': 0.4848}"
6849,Продукт,Фруктоза,0.16,"{'fallback': True, 'mode': 'forced'}"
6850,Продукт,Фруктоза,0.16,"{'fallback': True, 'mode': 'forced'}"
6851,Продукт овсяный,Напиток овсяный,3.4832,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9895, 'fuzzy': 0.7333}"
6851,Продукт овсяный,Напиток кисломолочный,2.2489,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9889, 'fuzzy': 0.4444}"
6851,Продукт овсяный,Напиток молочный,2.0954,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.8258, 'fuzzy': 0.5161}"
6852,Продукт овсяный клубника,Клубника,4.2418,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.8386, 'fuzzy': 1.0}"
6852,Продукт овсяный клубника,Напиток овсяный,2.603,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.5331, 'fuzzy': 0.6667}"
6852,Продукт овсяный клубника,Напиток кисломолочный,1.5205,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.5336, 'fuzzy': 0.4444}"
6853,Продукт овсяный печеное,Напиток овсяный,3.2878,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9895, 'fuzzy': 0.6364}"
6853,Продукт овсяный печеное,Напиток кисломолочный,2.1959,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9889, 'fuzzy': 0.4091}"
6853,Продукт овсяный печеное,Напиток молочный,2.0136,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.8258, 'fuzzy': 0.4615}"
6854,Продукт питьевой овсяный,Напиток овсяный,3.3332,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9895, 'fuzzy': 0.6667}"
6854,Продукт питьевой овсяный,Напиток кисломолочный,2.2489,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9889, 'fuzzy': 0.4444}"
6854,Продукт питьевой овсяный,Напиток молочный,2.0713,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.8258, 'fuzzy': 0.5}"
6855,Продукт рассольный сиртаки,Лук красный,0.1459,"{'fallback': True, 'mode': 'forced'}"
6856,Продукт соевый,Фарш соевый,3.0613,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.7515, 'fuzzy': 0.7059}"
6856,Продукт соевый,Соевый соус,3.0301,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.7188, 'fuzzy': 0.72}"
6856,Продукт соевый,Соус устричный,1.1997,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.348, 'fuzzy': 0.4286}"
6858,Профитроли манго персик,Персик,3.9128,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.633, 'fuzzy': 1.0}"
6858,Профитроли манго персик,Профитроли,3.8513,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.5946, 'fuzzy': 1.0}"
6858,Профитроли манго персик,Манго,3.7299,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.5187, 'fuzzy': 1.0}"
6859,Профитроли мини,Профитроли,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6859,Профитроли мини,Блины тонкие,0.3602,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1835, 'fuzzy': 0.4444}"
6859,Профитроли мини,Приправа,0.2296,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.3478}"
6860,Профитроли,Профитроли,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6860,Профитроли,Приправа,0.3745,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.4444}"
6860,Профитроли,Овощи,0.3389,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2118, 'fuzzy': 0.4}"
6861,Профитроли,Профитроли,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6861,Профитроли,Приправа,0.3745,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.4444}"
6861,Профитроли,Овощи,0.3389,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2118, 'fuzzy': 0.4}"
6862,Профитроли,Профитроли,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6862,Профитроли,Приправа,0.3745,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.4444}"
6862,Профитроли,Овощи,0.3389,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2118, 'fuzzy': 0.4}"
6863,Профитроли,Профитроли,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6863,Профитроли,Приправа,0.3745,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1924, 'fuzzy': 0.4444}"
6863,Профитроли,Овощи,0.3389,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2118, 'fuzzy': 0.4}"
6864,Проростки фасоли,Соевые проростки,3.525,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 0.75}"
6864,Проростки фасоли,Калинджи,0.1911,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.182, 'fuzzy': 0.3333}"
6864,Проростки фасоли,Желтки,0.0805,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1696, 'fuzzy': 0.2727}"
6865,Простокваша,Простокваша,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6865,Простокваша,Патока,0.5631,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1755, 'fuzzy': 0.5882}"
6865,Простокваша,Закваска,0.2747,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1519, 'fuzzy': 0.4211}"
6866,Простокваша зеленый берег,Простокваша,3.7333,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.5208, 'fuzzy': 1.0}"
6866,Простокваша зеленый берег,Горошек зеленый,3.0434,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8368, 'fuzzy': 0.6364}"
6866,Простокваша зеленый берег,Чай зеленый,2.9414,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6405, 'fuzzy': 0.7778}"
6867,Пряник имбирный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6867,Пряник имбирный,Сычужный фермент,0.2242,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3871}"
6867,Пряник имбирный,Субпродукты,0.118,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3077}"
6868,Пряник имбирный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6868,Пряник имбирный,Сычужный фермент,0.2242,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3871}"
6868,Пряник имбирный,Субпродукты,0.118,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3077}"
6869,Пряник имбирный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6869,Пряник имбирный,Сычужный фермент,0.2242,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3871}"
6869,Пряник имбирный,Субпродукты,0.118,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3077}"
6870,Пряник имбирный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6870,Пряник имбирный,Сычужный фермент,0.2242,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3871}"
6870,Пряник имбирный,Субпродукты,0.118,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3077}"
6871,Пряник имбирный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6871,Пряник имбирный,Сычужный фермент,0.2242,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3871}"
6871,Пряник имбирный,Субпродукты,0.118,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3077}"
6872,Пряник имбирный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6872,Пряник имбирный,Сычужный фермент,0.2242,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3871}"
6872,Пряник имбирный,Субпродукты,0.118,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3077}"
6873,Пряник имбирный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6873,Пряник имбирный,Сычужный фермент,0.2242,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3871}"
6873,Пряник имбирный,Субпродукты,0.118,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3077}"
6874,Пряник имбирный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6874,Пряник имбирный,Сычужный фермент,0.2242,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3871}"
6874,Пряник имбирный,Субпродукты,0.118,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3077}"
6875,Пряник вареный,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6875,Пряник вареный,Сычужный фермент,0.2435,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.4}"
6875,Пряник вареный,Орешки,0.1793,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3}"
6876,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6876,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6876,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6877,Пряник микро праздник,Пряник,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6877,Пряник микро праздник,Орешки,0.1737,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.2963}"
6877,Пряник микро праздник,Фисташки,0.1131,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1871, 'fuzzy': 0.2759}"
6878,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6878,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6878,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6879,Пряник - мини,Пряник,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6879,Пряник - мини,Морковь,0.1183,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1677, 'fuzzy': 0.3}"
6879,Пряник - мини,Кинза,0.0807,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2171, 'fuzzy': 0.2222}"
6880,Пряник мини имбирный,Пряник,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6880,Пряник мини имбирный,Сычужный фермент,0.1435,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.3333}"
6880,Пряник мини имбирный,Субпродукты,0.0435,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.2581}"
6881,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6881,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6881,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6882,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6882,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6882,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6883,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6883,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6883,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6884,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6884,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6884,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6885,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6885,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6885,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6886,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6886,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6886,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6887,Пряник ржаной,Пряник,4.3127,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 0.8205, 'fuzzy': 1.0}"
6887,Пряник ржаной,Хлеб ржаной,2.7666,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.5673, 'fuzzy': 0.7059}"
6887,Пряник ржаной,Хлеб,0.8814,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.5508, 'fuzzy': 0.0}"
6888,Пряник,Пряник,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6888,Пряник,Орешки,0.2293,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2058, 'fuzzy': 0.3333}"
6888,Пряник,Субпродукты,0.1859,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1603, 'fuzzy': 0.3529}"
6889,Пряник ясная поляна,Пряник,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6889,Пряник ясная поляна,Говядина,0.1984,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1518, 'fuzzy': 0.3704}"
6889,Пряник ясная поляна,Кинза,0.1223,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2171, 'fuzzy': 0.25}"
